sample,mesh_lod_id,visible_instances,index_count_per_instance
726,85,4,494751
726,86,6,243141
726,87,52,115734
726,88,172,58218
726,89,405,29091
726,94,6,153372
726,95,21,76350
726,96,273,37611
726,97,9903,12363
726,101,4,154152
726,102,28,76026
726,103,211,37851
726,104,10018,12321
726,108,10,184167
726,109,31,91719
726,110,506,45783
726,118,70751,6
726,124,7175,18
726,125,206315,6
726,132,74124,6
726,139,8546,48
726,146,21143,36
726,153,25061,48
726,160,4668,21
726,167,22083,72
726,174,2520,42
726,181,9231,66
726,188,8548,138
726,195,7161,177
726,202,4993,36
726,209,11385,192
726,215,23,591
726,216,893,195
726,222,48,555
726,223,867,174
726,229,19,333
726,230,807,111
726,236,33,963
726,237,941,318
726,429,1,62424
726,436,1,62424
726,466,1,14976
726,471,1,62424
726,570,1,29376
726,599,1,14688
726,605,1,29376
726,612,1,29376
726,648,1,14688
726,655,1,14688
726,662,1,14688
726,668,1,29376
726,732,1,14688
726,739,1,14688
726,746,1,14688
726,753,1,14688
726,773,1,88134
726,780,1,88134
726,931,1,14058
726,938,1,910740
726,959,5098,6
726,960,4982,6
726,961,4994,6
726,962,5181,6
726,963,5542,6
726,964,5200,6
726,965,5192,6
726,966,5181,6
726,967,5207,6
726,968,5087,6
726,969,5152,6
726,970,5352,6
726,971,5739,6
726,972,5484,6
726,973,5260,6
726,974,5136,6
726,975,5052,6
726,976,4995,6
726,977,5279,6
726,978,5455,6
726,979,5776,6
726,980,5374,6
726,981,5454,6
726,982,5188,6
726,983,1412,6
726,984,1475,6
726,985,1447,6
726,986,1546,6
726,987,1696,6
726,988,1638,6
726,989,1514,6
726,990,1431,6
727,2,8,5001
727,3,75,2409
727,4,106,1164
727,5,75,594
727,6,13867,174
727,10,67,2301
727,11,111,1101
727,12,54,540
727,13,13894,195
727,17,88,2361
727,18,110,1209
727,19,130,591
727,20,13689,198
727,23,1,4986
727,24,72,2319
727,25,125,1182
727,26,61,597
727,27,14045,189
727,30,12,5058
727,31,95,2319
727,32,83,1176
727,33,73,594
727,34,14112,183
727,40,20,9054
727,41,412,2952
727,46,1,16911
727,47,31,8430
727,48,430,2628
727,52,1,36099
727,54,23,9108
727,55,497,3015
727,61,37,10008
727,62,447,3297
727,68,21,8949
727,69,463,2901
727,71,2,488835
727,73,40,114630
727,74,154,57111
727,75,392,28410
727,78,3,495099
727,79,5,245184
727,80,41,115683
727,81,143,58089
727,82,395,28791
727,84,2,1002915
727,85,4,494751
727,86,6,243141
727,87,52,115734
727,88,172,58218
727,89,405,29091
727,94,6,153372
727,95,21,76350
727,96,273,37611
727,97,9903,12363
727,101,4,154152
727,102,28,76026
727,103,211,37851
727,104,10018,12321
727,108,10,184167
727,109,31,91719
727,110,506,45783
727,118,70751,6
727,124,7175,18
727,125,206315,6
727,132,74124,6
727,139,8546,48
727,146,21143,36
727,153,25061,48
727,160,4668,21
727,167,22083,72
727,174,2520,42
727,181,9231,66
727,188,8548,138
727,195,7161,177
727,202,4993,36
727,209,11385,192
727,215,23,591
727,216,893,195
727,222,48,555
727,223,867,174
727,229,19,333
727,230,807,111
727,236,33,963
727,237,941,318
727,429,1,62424
727,436,1,62424
727,466,1,14976
727,471,1,62424
727,570,1,29376
727,599,1,14688
727,605,1,29376
727,612,1,29376
727,648,1,14688
727,655,1,14688
727,662,1,14688
727,668,1,29376
727,732,1,14688
727,739,1,14688
727,746,1,14688
727,753,1,14688
727,773,1,88134
727,780,1,88134
727,931,1,14058
727,938,1,910740
727,959,5098,6
727,960,4982,6
727,961,4994,6
727,962,5181,6
727,963,5542,6
727,964,5200,6
727,965,5192,6
727,966,5181,6
727,967,5207,6
727,968,5087,6
727,969,5152,6
727,970,5352,6
727,971,5739,6
727,972,5484,6
727,973,5260,6
727,974,5136,6
727,975,5052,6
727,976,4995,6
727,977,5279,6
727,978,5455,6
727,979,5776,6
727,980,5374,6
727,981,5454,6
727,982,5188,6
727,983,1412,6
727,984,1475,6
727,985,1447,6
727,986,1546,6
727,987,1696,6
727,988,1638,6
727,989,1514,6
727,990,1431,6
728,2,8,5001
728,3,75,2409
728,4,106,1164
728,5,75,594
728,6,13867,174
728,10,67,2301
728,11,111,1101
728,12,54,540
728,13,13894,195
728,17,88,2361
728,18,110,1209
728,19,130,591
728,20,13689,198
728,23,1,4986
728,24,72,2319
728,25,125,1182
728,26,61,597
728,27,14045,189
728,30,12,5058
728,31,95,2319
728,32,83,1176
728,33,73,594
728,34,14112,183
728,40,20,9054
728,41,412,2952
728,46,1,16911
728,47,31,8430
728,48,430,2628
728,52,1,36099
728,54,23,9108
728,55,497,3015
728,61,37,10008
728,62,447,3297
728,68,21,8949
728,69,463,2901
728,71,2,488835
728,73,40,114630
728,74,154,57111
728,75,392,28410
728,78,3,495099
728,79,5,245184
728,80,41,115683
728,81,143,58089
728,82,395,28791
728,84,2,1002915
728,85,4,494751
728,86,6,243141
728,87,52,115734
728,88,172,58218
728,89,405,29091
728,94,6,153372
728,95,21,76350
728,96,273,37611
728,97,9903,12363
728,101,4,154152
728,102,28,76026
728,103,211,37851
728,104,10018,12321
728,108,10,184167
728,109,31,91719
728,110,506,45783
728,118,70751,6
728,124,7175,18
728,125,206315,6
728,132,74124,6
728,139,8546,48
728,146,21143,36
728,153,25061,48
728,160,4668,21
728,167,22083,72
728,174,2520,42
728,181,9231,66
728,188,8548,138
728,195,7161,177
728,202,4993,36
728,209,11385,192
728,215,23,591
728,216,893,195
728,222,48,555
728,223,867,174
728,229,19,333
728,230,807,111
728,236,33,963
728,237,941,318
728,429,1,62424
728,436,1,62424
728,466,1,14976
728,471,1,62424
728,570,1,29376
728,599,1,14688
728,605,1,29376
728,612,1,29376
728,648,1,14688
728,655,1,14688
728,662,1,14688
728,668,1,29376
728,732,1,14688
728,739,1,14688
728,746,1,14688
728,753,1,14688
728,773,1,88134
728,780,1,88134
728,931,1,14058
728,938,1,910740
728,959,5098,6
728,960,4982,6
728,961,4994,6
728,962,5181,6
728,963,5542,6
728,964,5200,6
728,965,5192,6
728,966,5181,6
728,967,5207,6
728,968,5087,6
728,969,5152,6
728,970,5352,6
728,971,5739,6
728,972,5484,6
728,973,5260,6
728,974,5136,6
728,975,5052,6
728,976,4995,6
728,977,5279,6
728,978,5455,6
728,979,5776,6
728,980,5374,6
728,981,5454,6
728,982,5188,6
728,983,1412,6
728,984,1475,6
728,985,1447,6
728,986,1546,6
728,987,1696,6
728,988,1638,6
728,989,1514,6
728,990,1431,6
729,2,8,5001
729,3,75,2409
729,4,106,1164
729,5,75,594
729,6,13867,174
729,10,67,2301
729,11,111,1101
729,12,54,540
729,13,13894,195
729,17,88,2361
729,18,110,1209
729,19,130,591
729,20,13689,198
729,23,1,4986
729,24,72,2319
729,25,125,1182
729,26,61,597
729,27,14045,189
729,30,12,5058
729,31,95,2319
729,32,83,1176
729,33,73,594
729,34,14112,183
729,40,20,9054
729,41,412,2952
729,46,1,16911
729,47,31,8430
729,48,430,2628
729,52,1,36099
729,54,23,9108
729,55,497,3015
729,61,37,10008
729,62,447,3297
729,68,21,8949
729,69,463,2901
729,71,2,488835
729,73,40,114630
729,74,154,57111
729,75,392,28410
729,78,3,495099
729,79,5,245184
729,80,41,115683
729,81,143,58089
729,82,395,28791
729,84,2,1002915
729,85,4,494751
729,86,6,243141
729,87,52,115734
729,88,172,58218
729,89,405,29091
729,94,6,153372
729,95,21,76350
729,96,273,37611
729,97,9903,12363
729,101,4,154152
729,102,28,76026
729,103,211,37851
729,104,10018,12321
729,108,10,184167
729,109,31,91719
729,110,506,45783
729,118,70751,6
729,124,7175,18
729,125,206315,6
729,132,74124,6
729,139,8546,48
729,146,21143,36
729,153,25061,48
729,160,4668,21
729,167,22083,72
729,174,2520,42
729,181,9231,66
729,188,8548,138
729,195,7161,177
729,202,4993,36
729,209,11385,192
729,215,23,591
729,216,893,195
729,222,48,555
729,223,867,174
729,229,19,333
729,230,807,111
729,236,33,963
729,237,941,318
729,429,1,62424
729,436,1,62424
729,466,1,14976
729,471,1,62424
729,570,1,29376
729,599,1,14688
729,605,1,29376
729,612,1,29376
729,648,1,14688
729,655,1,14688
729,662,1,14688
729,668,1,29376
729,732,1,14688
729,739,1,14688
729,746,1,14688
729,753,1,14688
729,773,1,88134
729,780,1,88134
729,931,1,14058
729,938,1,910740
729,959,5098,6
729,960,4982,6
729,961,4994,6
729,962,5181,6
729,963,5542,6
729,964,5200,6
729,965,5192,6
729,966,5181,6
729,967,5207,6
729,968,5087,6
729,969,5152,6
729,970,5352,6
729,971,5739,6
729,972,5484,6
729,973,5260,6
729,974,5136,6
729,975,5052,6
729,976,4995,6
729,977,5279,6
729,978,5455,6
729,979,5776,6
729,980,5374,6
729,981,5454,6
729,982,5188,6
729,983,1412,6
729,984,1475,6
729,985,1447,6
729,986,1546,6
729,987,1696,6
729,988,1638,6
729,989,1514,6
729,990,1431,6
730,2,8,5001
730,3,75,2409
730,4,106,1164
730,5,75,594
730,6,13867,174
730,10,67,2301
730,11,111,1101
730,12,54,540
730,13,13894,195
730,17,88,2361
730,18,110,1209
730,19,130,591
730,20,13689,198
730,23,1,4986
730,24,72,2319
730,25,125,1182
730,26,61,597
730,27,14045,189
730,30,12,5058
730,31,95,2319
730,32,83,1176
730,33,73,594
730,34,14112,183
730,40,20,9054
730,41,412,2952
730,46,1,16911
730,47,31,8430
730,48,430,2628
730,52,1,36099
730,54,23,9108
730,55,497,3015
730,61,37,10008
730,62,447,3297
730,68,21,8949
730,69,463,2901
730,71,2,488835
730,73,40,114630
730,74,154,57111
730,75,392,28410
730,78,3,495099
730,79,5,245184
730,80,41,115683
730,81,143,58089
730,82,395,28791
730,84,2,1002915
730,85,4,494751
730,86,6,243141
730,87,52,115734
730,88,172,58218
730,89,405,29091
730,94,6,153372
730,95,21,76350
730,96,273,37611
730,97,9903,12363
730,101,4,154152
730,102,28,76026
730,103,211,37851
730,104,10018,12321
730,108,10,184167
730,109,31,91719
730,110,506,45783
730,118,70751,6
730,124,7175,18
730,125,206315,6
730,132,74124,6
730,139,8546,48
730,146,21143,36
730,153,25061,48
730,160,4668,21
730,167,22083,72
730,174,2520,42
730,181,9231,66
730,188,8548,138
730,195,7161,177
730,202,4993,36
730,209,11385,192
730,215,23,591
730,216,893,195
730,222,48,555
730,223,867,174
730,229,19,333
730,230,807,111
730,236,33,963
730,237,941,318
730,429,1,62424
730,436,1,62424
730,466,1,14976
730,471,1,62424
730,570,1,29376
730,599,1,14688
730,605,1,29376
730,612,1,29376
730,648,1,14688
730,655,1,14688
730,662,1,14688
730,668,1,29376
730,732,1,14688
730,739,1,14688
730,746,1,14688
730,753,1,14688
730,773,1,88134
730,780,1,88134
730,931,1,14058
730,938,1,910740
730,959,5098,6
730,960,4982,6
730,961,4994,6
730,962,5181,6
730,963,5542,6
730,964,5200,6
730,965,5192,6
730,966,5181,6
730,967,5207,6
730,968,5087,6
730,969,5152,6
730,970,5352,6
730,971,5739,6
730,972,5484,6
730,973,5260,6
730,974,5136,6
730,975,5052,6
730,976,4995,6
730,977,5279,6
730,978,5455,6
730,979,5776,6
730,980,5374,6
730,981,5454,6
730,982,5188,6
730,983,1412,6
730,984,1475,6
730,985,1447,6
730,986,1546,6
730,987,1696,6
730,988,1638,6
730,989,1514,6
730,990,1431,6
731,2,8,5001
731,3,75,2409
731,4,106,1164
731,5,75,594
731,6,13867,174
731,10,67,2301
731,11,111,1101
731,12,54,540
731,13,13894,195
731,17,88,2361
731,18,110,1209
731,19,130,591
731,20,13689,198
731,23,1,4986
731,24,72,2319
731,25,125,1182
731,26,61,597
731,27,14045,189
731,30,12,5058
731,31,95,2319
731,32,83,1176
731,33,73,594
731,34,14112,183
731,40,20,9054
731,41,412,2952
731,46,1,16911
731,47,31,8430
731,48,430,2628
731,52,1,36099
731,54,23,9108
731,55,497,3015
731,61,37,10008
731,62,447,3297
731,68,21,8949
731,69,463,2901
731,71,2,488835
731,73,40,114630
731,74,154,57111
731,75,392,28410
731,78,3,495099
731,79,5,245184
731,80,41,115683
731,81,143,58089
731,82,395,28791
731,84,2,1002915
731,85,4,494751
731,86,6,243141
731,87,52,115734
731,88,172,58218
731,89,405,29091
731,94,6,153372
731,95,21,76350
731,96,273,37611
731,97,9903,12363
731,101,4,154152
731,102,28,76026
731,103,211,37851
731,104,10018,12321
731,108,10,184167
731,109,31,91719
731,110,506,45783
731,118,70751,6
731,124,7175,18
731,125,206315,6
731,132,74124,6
731,139,8546,48
731,146,21143,36
731,153,25061,48
731,160,4668,21
731,167,22083,72
731,174,2520,42
731,181,9231,66
731,188,8548,138
731,195,7161,177
731,202,4993,36
731,209,11385,192
731,215,23,591
731,216,893,195
731,222,48,555
731,223,867,174
731,229,19,333
731,230,807,111
731,236,33,963
731,237,941,318
731,429,1,62424
731,436,1,62424
731,466,1,14976
731,471,1,62424
731,570,1,29376
731,599,1,14688
731,605,1,29376
731,612,1,29376
731,648,1,14688
731,655,1,14688
731,662,1,14688
731,668,1,29376
731,732,1,14688
731,739,1,14688
731,746,1,14688
731,753,1,14688
731,773,1,88134
731,780,1,88134
731,931,1,14058
731,938,1,910740
731,959,5098,6
731,960,4982,6
731,961,4994,6
731,962,5181,6
731,963,5542,6
731,964,5200,6
731,965,5192,6
731,966,5181,6
731,967,5207,6
731,968,5087,6
731,969,5152,6
731,970,5352,6
731,971,5739,6
731,972,5484,6
731,973,5260,6
731,974,5136,6
731,975,5052,6
731,976,4995,6
731,977,5279,6
731,978,5455,6
731,979,5776,6
731,980,5374,6
731,981,5454,6
731,982,5188,6
731,983,1412,6
731,984,1475,6
731,985,1447,6
731,986,1546,6
731,987,1696,6
731,988,1638,6
731,989,1514,6
731,990,1431,6
732,2,8,5001
732,3,75,2409
732,4,106,1164
732,5,75,594
732,6,13867,174
732,10,67,2301
732,11,111,1101
732,12,54,540
732,13,13894,195
732,17,88,2361
732,18,110,1209
732,19,130,591
732,20,13689,198
732,23,1,4986
732,24,72,2319
732,25,125,1182
732,26,61,597
732,27,14045,189
732,30,12,5058
732,31,95,2319
732,32,83,1176
732,33,73,594
732,34,14112,183
732,40,20,9054
732,41,412,2952
732,46,1,16911
732,47,31,8430
732,48,430,2628
732,52,1,36099
732,54,23,9108
732,55,497,3015
732,61,37,10008
732,62,447,3297
732,68,21,8949
732,69,463,2901
732,71,2,488835
732,73,40,114630
732,74,154,57111
732,75,392,28410
732,78,3,495099
732,79,5,245184
732,80,41,115683
732,81,143,58089
732,82,395,28791
732,84,2,1002915
732,85,4,494751
732,86,6,243141
732,87,52,115734
732,88,172,58218
732,89,405,29091
732,94,6,153372
732,95,21,76350
732,96,273,37611
732,97,9903,12363
732,101,4,154152
732,102,28,76026
732,103,211,37851
732,104,10018,12321
732,108,10,184167
732,109,31,91719
732,110,506,45783
732,118,70751,6
732,124,7175,18
732,125,206315,6
732,132,74124,6
732,139,8546,48
732,146,21143,36
732,153,25061,48
732,160,4668,21
732,167,22083,72
732,174,2520,42
732,181,9231,66
732,188,8548,138
732,195,7161,177
732,202,4993,36
732,209,11385,192
732,215,23,591
732,216,893,195
732,222,48,555
732,223,867,174
732,229,19,333
732,230,807,111
732,236,33,963
732,237,941,318
732,429,1,62424
732,436,1,62424
732,466,1,14976
732,471,1,62424
732,570,1,29376
732,599,1,14688
732,605,1,29376
732,612,1,29376
732,648,1,14688
732,655,1,14688
732,662,1,14688
732,668,1,29376
732,732,1,14688
732,739,1,14688
732,746,1,14688
732,753,1,14688
732,773,1,88134
732,780,1,88134
732,931,1,14058
732,938,1,910740
732,959,5098,6
732,960,4982,6
732,961,4994,6
732,962,5181,6
732,963,5542,6
732,964,5200,6
732,965,5192,6
732,966,5181,6
732,967,5207,6
732,968,5087,6
732,969,5152,6
732,970,5352,6
732,971,5739,6
732,972,5484,6
732,973,5260,6
732,974,5136,6
732,975,5052,6
732,976,4995,6
732,977,5279,6
732,978,5455,6
732,979,5776,6
732,980,5374,6
732,981,5454,6
732,982,5188,6
732,983,1412,6
732,984,1475,6
732,985,1447,6
732,986,1546,6
732,987,1696,6
732,988,1638,6
732,989,1514,6
732,990,1431,6
733,2,8,5001
733,3,75,2409
733,4,106,1164
733,5,75,594
733,6,13867,174
733,10,67,2301
733,11,111,1101
733,12,54,540
733,13,13894,195
733,17,88,2361
733,18,110,1209
733,19,130,591
733,20,13689,198
733,23,1,4986
733,24,72,2319
733,25,125,1182
733,26,61,597
733,27,14045,189
733,30,12,5058
733,31,95,2319
733,32,83,1176
733,33,73,594
733,34,14112,183
733,40,20,9054
733,41,412,2952
733,46,1,16911
733,47,31,8430
733,48,430,2628
733,52,1,36099
733,54,23,9108
733,55,497,3015
733,61,37,10008
733,62,447,3297
733,68,21,8949
733,69,463,2901
733,71,2,488835
733,73,40,114630
733,74,154,57111
733,75,392,28410
733,78,3,495099
733,79,5,245184
733,80,41,115683
733,81,143,58089
733,82,395,28791
733,84,2,1002915
733,85,4,494751
733,86,6,243141
733,87,52,115734
733,88,172,58218
733,89,405,29091
733,94,6,153372
733,95,21,76350
733,96,273,37611
733,97,9903,12363
733,101,4,154152
733,102,28,76026
733,103,211,37851
733,104,10018,12321
733,108,10,184167
733,109,31,91719
733,110,506,45783
733,118,70751,6
733,124,7175,18
733,125,206315,6
733,132,74124,6
733,139,8546,48
733,146,21143,36
733,153,25061,48
733,160,4668,21
733,167,22083,72
733,174,2520,42
733,181,9231,66
733,188,8548,138
733,195,7161,177
733,202,4993,36
733,209,11385,192
733,215,23,591
733,216,893,195
733,222,48,555
733,223,867,174
733,229,19,333
733,230,807,111
733,236,33,963
733,237,941,318
733,429,1,62424
733,436,1,62424
733,466,1,14976
733,471,1,62424
733,570,1,29376
733,599,1,14688
733,605,1,29376
733,612,1,29376
733,648,1,14688
733,655,1,14688
733,662,1,14688
733,668,1,29376
733,732,1,14688
733,739,1,14688
733,746,1,14688
733,753,1,14688
733,773,1,88134
733,780,1,88134
733,931,1,14058
733,938,1,910740
733,959,5098,6
733,960,4982,6
733,961,4994,6
733,962,5181,6
733,963,5542,6
733,964,5200,6
733,965,5192,6
733,966,5181,6
733,967,5207,6
733,968,5087,6
733,969,5152,6
733,970,5352,6
733,971,5739,6
733,972,5484,6
733,973,5260,6
733,974,5136,6
733,975,5052,6
733,976,4995,6
733,977,5279,6
733,978,5455,6
733,979,5776,6
733,980,5374,6
733,981,5454,6
733,982,5188,6
733,983,1412,6
733,984,1475,6
733,985,1447,6
733,986,1546,6
733,987,1696,6
733,988,1638,6
733,989,1514,6
733,990,1431,6
734,2,8,5001
734,3,75,2409
734,4,106,1164
734,5,75,594
734,6,13867,174
734,10,67,2301
734,11,111,1101
734,12,54,540
734,13,13894,195
734,17,88,2361
734,18,110,1209
734,19,130,591
734,20,13689,198
734,23,1,4986
734,24,72,2319
734,25,125,1182
734,26,61,597
734,27,14045,189
734,30,12,5058
734,31,95,2319
734,32,83,1176
734,33,73,594
734,34,14112,183
734,40,20,9054
734,41,412,2952
734,46,1,16911
734,47,31,8430
734,48,430,2628
734,52,1,36099
734,54,23,9108
734,55,497,3015
734,61,37,10008
734,62,447,3297
734,68,21,8949
734,69,463,2901
734,71,2,488835
734,73,40,114630
734,74,154,57111
734,75,392,28410
734,78,3,495099
734,79,5,245184
734,80,41,115683
734,81,143,58089
734,82,395,28791
734,84,2,1002915
734,85,4,494751
734,86,6,243141
734,87,52,115734
734,88,172,58218
734,89,405,29091
734,94,6,153372
734,95,21,76350
734,96,273,37611
734,97,9903,12363
734,101,4,154152
734,102,28,76026
734,103,211,37851
734,104,10018,12321
734,108,10,184167
734,109,31,91719
734,110,506,45783
734,118,70751,6
734,124,7175,18
734,125,206315,6
734,132,74124,6
734,139,8546,48
734,146,21143,36
734,153,25061,48
734,160,4668,21
734,167,22083,72
734,174,2520,42
734,181,9231,66
734,188,8548,138
734,195,7161,177
734,202,4993,36
734,209,11385,192
734,215,23,591
734,216,893,195
734,222,48,555
734,223,867,174
734,229,19,333
734,230,807,111
734,236,33,963
734,237,941,318
734,429,1,62424
734,436,1,62424
734,466,1,14976
734,471,1,62424
734,570,1,29376
734,599,1,14688
734,605,1,29376
734,612,1,29376
734,648,1,14688
734,655,1,14688
734,662,1,14688
734,668,1,29376
734,732,1,14688
734,739,1,14688
734,746,1,14688
734,753,1,14688
734,773,1,88134
734,780,1,88134
734,931,1,14058
734,938,1,910740
734,959,5098,6
734,960,4982,6
734,961,4994,6
734,962,5181,6
734,963,5542,6
734,964,5200,6
734,965,5192,6
734,966,5181,6
734,967,5207,6
734,968,5087,6
734,969,5152,6
734,970,5352,6
734,971,5739,6
734,972,5484,6
734,973,5260,6
734,974,5136,6
734,975,5052,6
734,976,4995,6
734,977,5279,6
734,978,5455,6
734,979,5776,6
734,980,5374,6
734,981,5454,6
734,982,5188,6
734,983,1412,6
734,984,1475,6
734,985,1447,6
734,986,1546,6
734,987,1696,6
734,988,1638,6
734,989,1514,6
734,990,1431,6
735,2,8,5001
735,3,75,2409
735,4,106,1164
735,5,75,594
735,6,13867,174
735,10,67,2301
735,11,111,1101
735,12,54,540
735,13,13894,195
735,17,88,2361
735,18,110,1209
735,19,130,591
735,20,13689,198
735,23,1,4986
735,24,72,2319
735,25,125,1182
735,26,61,597
735,27,14045,189
735,30,12,5058
735,31,95,2319
735,32,83,1176
735,33,73,594
735,34,14112,183
735,40,20,9054
735,41,412,2952
735,46,1,16911
735,47,31,8430
735,48,430,2628
735,52,1,36099
735,54,23,9108
735,55,497,3015
735,61,37,10008
735,62,447,3297
735,68,21,8949
735,69,463,2901
735,71,2,488835
735,73,40,114630
735,74,154,57111
735,75,392,28410
735,78,3,495099
735,79,5,245184
735,80,41,115683
735,81,143,58089
735,82,395,28791
735,84,2,1002915
735,85,4,494751
735,86,6,243141
735,87,52,115734
735,88,172,58218
735,89,405,29091
735,94,6,153372
735,95,21,76350
735,96,273,37611
735,97,9903,12363
735,101,4,154152
735,102,28,76026
735,103,211,37851
735,104,10018,12321
735,108,10,184167
735,109,31,91719
735,110,506,45783
735,118,70751,6
735,124,7175,18
735,125,206315,6
735,132,74124,6
735,139,8546,48
735,146,21143,36
735,153,25061,48
735,160,4668,21
735,167,22083,72
735,174,2520,42
735,181,9231,66
735,188,8548,138
735,195,7161,177
735,202,4993,36
735,209,11385,192
735,215,23,591
735,216,893,195
735,222,48,555
735,223,867,174
735,229,19,333
735,230,807,111
735,236,33,963
735,237,941,318
735,429,1,62424
735,436,1,62424
735,466,1,14976
735,471,1,62424
735,570,1,29376
735,599,1,14688
735,605,1,29376
735,612,1,29376
735,648,1,14688
735,655,1,14688
735,662,1,14688
735,668,1,29376
735,732,1,14688
735,739,1,14688
735,746,1,14688
735,753,1,14688
735,773,1,88134
735,780,1,88134
735,931,1,14058
735,938,1,910740
735,959,5098,6
735,960,4982,6
735,961,4994,6
735,962,5181,6
735,963,5542,6
735,964,5200,6
735,965,5192,6
735,966,5181,6
735,967,5207,6
735,968,5087,6
735,969,5152,6
735,970,5352,6
735,971,5739,6
735,972,5484,6
735,973,5260,6
735,974,5136,6
735,975,5052,6
735,976,4995,6
735,977,5279,6
735,978,5455,6
735,979,5776,6
735,980,5374,6
735,981,5454,6
735,982,5188,6
735,983,1412,6
735,984,1475,6
735,985,1447,6
735,986,1546,6
735,987,1696,6
735,988,1638,6
735,989,1514,6
735,990,1431,6
736,2,8,5001
736,3,75,2409
736,4,106,1164
736,5,75,594
736,6,13867,174
736,10,67,2301
736,11,111,1101
736,12,54,540
736,13,13894,195
736,17,88,2361
736,18,110,1209
736,19,130,591
736,20,13689,198
736,23,1,4986
736,24,72,2319
736,25,125,1182
736,26,61,597
736,27,14045,189
736,30,12,5058
736,31,95,2319
736,32,83,1176
736,33,73,594
736,34,14112,183
736,40,20,9054
736,41,412,2952
736,46,1,16911
736,47,31,8430
736,48,430,2628
736,52,1,36099
736,54,23,9108
736,55,497,3015
736,61,37,10008
736,62,447,3297
736,68,21,8949
736,69,463,2901
736,71,2,488835
736,73,40,114630
736,74,154,57111
736,75,392,28410
736,78,3,495099
736,79,5,245184
736,80,41,115683
736,81,143,58089
736,82,395,28791
736,84,2,1002915
736,85,4,494751
736,86,6,243141
736,87,52,115734
736,88,172,58218
736,89,405,29091
736,94,6,153372
736,95,21,76350
736,96,273,37611
736,97,9903,12363
736,101,4,154152
736,102,28,76026
736,103,211,37851
736,104,10018,12321
736,108,10,184167
736,109,31,91719
736,110,506,45783
736,118,70751,6
736,124,7175,18
736,125,206315,6
736,132,74124,6
736,139,8546,48
736,146,21143,36
736,153,25061,48
736,160,4668,21
736,167,22083,72
736,174,2520,42
736,181,9231,66
736,188,8548,138
736,195,7161,177
736,202,4993,36
736,209,11385,192
736,215,23,591
736,216,893,195
736,222,48,555
736,223,867,174
736,229,19,333
736,230,807,111
736,236,33,963
736,237,941,318
736,429,1,62424
736,436,1,62424
736,466,1,14976
736,471,1,62424
736,570,1,29376
736,599,1,14688
736,605,1,29376
736,612,1,29376
736,648,1,14688
736,655,1,14688
736,662,1,14688
736,668,1,29376
736,732,1,14688
736,739,1,14688
736,746,1,14688
736,753,1,14688
736,773,1,88134
736,780,1,88134
736,931,1,14058
736,938,1,910740
736,959,5098,6
736,960,4982,6
736,961,4994,6
736,962,5181,6
736,963,5542,6
736,964,5200,6
736,965,5192,6
736,966,5181,6
736,967,5207,6
736,968,5087,6
736,969,5152,6
736,970,5352,6
736,971,5739,6
736,972,5484,6
736,973,5260,6
736,974,5136,6
736,975,5052,6
736,976,4995,6
736,977,5279,6
736,978,5455,6
736,979,5776,6
736,980,5374,6
736,981,5454,6
736,982,5188,6
736,983,1412,6
736,984,1475,6
736,985,1447,6
736,986,1546,6
736,987,1696,6
736,988,1638,6
736,989,1514,6
736,990,1431,6
737,2,8,5001
737,3,75,2409
737,4,106,1164
737,5,75,594
737,6,13867,174
737,10,67,2301
737,11,111,1101
737,12,54,540
737,13,13894,195
737,17,88,2361
737,18,110,1209
737,19,130,591
737,20,13689,198
737,23,1,4986
737,24,72,2319
737,25,125,1182
737,26,61,597
737,27,14045,189
737,30,12,5058
737,31,95,2319
737,32,83,1176
737,33,73,594
737,34,14112,183
737,40,20,9054
737,41,412,2952
737,46,1,16911
737,47,31,8430
737,48,430,2628
737,52,1,36099
737,54,23,9108
737,55,497,3015
737,61,37,10008
737,62,447,3297
737,68,21,8949
737,69,463,2901
737,71,2,488835
737,73,40,114630
737,74,154,57111
737,75,392,28410
737,78,3,495099
737,79,5,245184
737,80,41,115683
737,81,143,58089
737,82,395,28791
737,84,2,1002915
737,85,4,494751
737,86,6,243141
737,87,52,115734
737,88,172,58218
737,89,405,29091
737,94,6,153372
737,95,21,76350
737,96,273,37611
737,97,9903,12363
737,101,4,154152
737,102,28,76026
737,103,211,37851
737,104,10018,12321
737,108,10,184167
737,109,31,91719
737,110,506,45783
737,118,70751,6
737,124,7175,18
737,125,206315,6
737,132,74124,6
737,139,8546,48
737,146,21143,36
737,153,25061,48
737,160,4668,21
737,167,22083,72
737,174,2520,42
737,181,9231,66
737,188,8548,138
737,195,7161,177
737,202,4993,36
737,209,11385,192
737,215,23,591
737,216,893,195
737,222,48,555
737,223,867,174
737,229,19,333
737,230,807,111
737,236,33,963
737,237,941,318
737,429,1,62424
737,436,1,62424
737,466,1,14976
737,471,1,62424
737,570,1,29376
737,599,1,14688
737,605,1,29376
737,612,1,29376
737,648,1,14688
737,655,1,14688
737,662,1,14688
737,668,1,29376
737,732,1,14688
737,739,1,14688
737,746,1,14688
737,753,1,14688
737,773,1,88134
737,780,1,88134
737,931,1,14058
737,938,1,910740
737,959,5098,6
737,960,4982,6
737,961,4994,6
737,962,5181,6
737,963,5542,6
737,964,5200,6
737,965,5192,6
737,966,5181,6
737,967,5207,6
737,968,5087,6
